R2_1-m/m;R2_2-m/m;R2_3-m/m;e_1;e_2
0.000192657;-0.000331363;0.000254632;0.000779516;-0.000332227
0.000192058;-0.000330840;0.000255389;0.000779190;-0.000331743
0.000192584;-0.000330648;0.000252823;0.000776874;-0.000331467
0.000192308;-0.000329944;0.000255306;0.000778453;-0.000330839
0.000190962;-0.000328060;0.000253785;0.000773703;-0.000328956
0.000192288;-0.000330357;0.000253279;0.000776764;-0.000331197
0.000191666;-0.000330177;0.000254091;0.000776814;-0.000331057
0.000190933;-0.000329636;0.000252142;0.000773560;-0.000330485
0.000192281;-0.000331008;0.000254120;0.000778271;-0.000331870
0.000189607;-0.000332635;0.000255813;0.000779041;-0.000333621
0.000192810;-0.000329194;0.000253923;0.000776771;-0.000330038
0.000193206;-0.000330171;0.000254838;0.000779071;-0.000331027
0.000192410;-0.000329180;0.000256211;0.000778720;-0.000330099
0.000193146;-0.000330310;0.000252937;0.000777200;-0.000331117
0.000191510;-0.000330183;0.000254179;0.000776759;-0.000331070
0.000192356;-0.000329958;0.000254181;0.000777358;-0.000330821
0.000192468;-0.000328982;0.000255580;0.000777930;-0.000329882
0.000191420;-0.000330081;0.000255215;0.000777635;-0.000331000
0.000190640;-0.000331016;0.000254329;0.000776900;-0.000331931
0.000192216;-0.000329316;0.000255157;0.000777584;-0.000330211
0.000191453;-0.000327785;0.000254375;0.000774511;-0.000328683
0.000192339;-0.000328592;0.000255394;0.000777224;-0.000329491
0.000193102;-0.000330947;0.000254405;0.000779300;-0.000331793
0.000192794;-0.000329575;0.000253838;0.000777049;-0.000330417
0.000193961;-0.000329837;0.000253834;0.000778441;-0.000330646
0.000191985;-0.000328933;0.000255558;0.000777389;-0.000329846
0.000192085;-0.000330191;0.000254383;0.000777535;-0.000331067
0.000193083;-0.000328222;0.000253563;0.000775696;-0.000329050
0.000193087;-0.000329491;0.000253513;0.000776916;-0.000330316
0.000191132;-0.000329184;0.000253388;0.000774582;-0.000330062
0.000193373;-0.000329563;0.000254398;0.000778174;-0.000330403
0.000193219;-0.000329335;0.000254446;0.000777846;-0.000330181
0.000192557;-0.000329628;0.000254902;0.000777964;-0.000330505
0.000191649;-0.000330147;0.000254979;0.000777680;-0.000331052
0.000192295;-0.000330264;0.000254874;0.000778316;-0.000331147
0.000192018;-0.000331343;0.000251194;0.000775346;-0.000332134
0.000191982;-0.000329805;0.000255149;0.000777837;-0.000330706
0.000193602;-0.000330422;0.000254525;0.000779385;-0.000331258
0.000192280;-0.000329299;0.000254005;0.000776445;-0.000330160
0.000191627;-0.000331503;0.000253700;0.000777698;-0.000332371
0.000191686;-0.000328650;0.000255098;0.000776344;-0.000329560
0.000190964;-0.000329806;0.000253493;0.000775148;-0.000330691
0.000193131;-0.000329838;0.000253691;0.000777488;-0.000330666
0.000190308;-0.000329689;0.000253552;0.000774455;-0.000330595
0.000193729;-0.000330449;0.000254268;0.000779272;-0.000331275
0.000193308;-0.000331136;0.000254317;0.000779599;-0.000331974
0.000194438;-0.000328239;0.000256177;0.000779714;-0.000329099
0.000192504;-0.000328977;0.000252410;0.000774704;-0.000329790
0.000192238;-0.000329557;0.000256105;0.000778820;-0.000330477
0.000193487;-0.000326438;0.000255087;0.000775873;-0.000327299
0.000193494;-0.000329893;0.000255154;0.000779398;-0.000330750
0.000192116;-0.000328943;0.000255810;0.000777785;-0.000329859
0.000191585;-0.000328709;0.000253572;0.000774737;-0.000329580
0.000191564;-0.000329447;0.000255750;0.000777691;-0.000330377
0.000191889;-0.000328863;0.000254189;0.000775819;-0.000329741
0.000192822;-0.000329976;0.000255902;0.000779597;-0.000330873
0.000191904;-0.000329222;0.000256076;0.000778132;-0.000330152
0.000192274;-0.000328681;0.000255489;0.000777347;-0.000329584
0.000192396;-0.000328840;0.000255431;0.000777565;-0.000329738
0.000193619;-0.000329572;0.000255845;0.000779908;-0.000330444
0.000191650;-0.000331061;0.000255486;0.000779115;-0.000331979
0.000192793;-0.000329012;0.000253813;0.000776460;-0.000329854
0.000190904;-0.000330417;0.000257456;0.000779774;-0.000331414
0.000193607;-0.000330401;0.000253055;0.000777860;-0.000331198
0.000192471;-0.000329556;0.000255071;0.000777983;-0.000330441
0.000192992;-0.000330979;0.000252783;0.000777560;-0.000331785
0.000192351;-0.000330115;0.000255387;0.000778749;-0.000331011
0.000191310;-0.000328890;0.000253984;0.000775074;-0.000329780
0.000192177;-0.000330474;0.000255358;0.000778909;-0.000331374
0.000193021;-0.000330580;0.000255002;0.000779468;-0.000331445
0.000192324;-0.000330489;0.000255346;0.000779054;-0.000331384
0.000193081;-0.000329195;0.000254364;0.000777488;-0.000330043
0.000194354;-0.000329510;0.000255099;0.000779795;-0.000330342
0.000193598;-0.000331102;0.000254766;0.000780308;-0.000331944
0.000193513;-0.000331627;0.000253698;0.000779653;-0.000332442
0.000191900;-0.000328881;0.000254037;0.000775692;-0.000329755
0.000192578;-0.000329495;0.000252917;0.000775813;-0.000330318
0.000192589;-0.000329943;0.000254763;0.000778167;-0.000330815
0.000190123;-0.000330686;0.000254927;0.000776684;-0.000331634
0.000190326;-0.000331590;0.000254055;0.000776887;-0.000332506
0.000190907;-0.000329439;0.000254289;0.000775544;-0.000330348
0.000191889;-0.000329751;0.000253555;0.000776055;-0.000330611
0.000189962;-0.000328541;0.000254176;0.000773614;-0.000329476
0.000191619;-0.000329629;0.000253995;0.000776123;-0.000330509
0.000193166;-0.000331739;0.000253347;0.000779067;-0.000332554
0.000192149;-0.000330714;0.000254072;0.000777800;-0.000331579
0.000191104;-0.000331282;0.000254451;0.000777742;-0.000332187
0.000191354;-0.000329087;0.000253803;0.000775127;-0.000329970
0.000190850;-0.000329690;0.000252683;0.000774089;-0.000330556
0.000192063;-0.000328662;0.000252358;0.000773907;-0.000329486
0.000191066;-0.000329397;0.000253044;0.000774377;-0.000330267
0.000192168;-0.000330517;0.000253451;0.000776984;-0.000331365
0.000191853;-0.000328993;0.000254422;0.000776154;-0.000329879
0.000191930;-0.000329589;0.000254245;0.000776642;-0.000330467
0.000190899;-0.000331537;0.000253246;0.000776559;-0.000332414
0.000191741;-0.000330041;0.000252207;0.000774816;-0.000330868
0.000189761;-0.000331107;0.000253652;0.000775442;-0.000332029
0.000191101;-0.000330478;0.000254794;0.000777289;-0.000331394
0.000190406;-0.000330156;0.000253278;0.000774734;-0.000331050
0.000191206;-0.000331576;0.000256698;0.000780444;-0.000332540
0.000189022;-0.000330190;0.000254119;0.000774290;-0.000331149
0.000191083;-0.000330292;0.000252071;0.000774288;-0.000331134
0.000192256;-0.000328482;0.000254881;0.000776506;-0.000329369
0.000191869;-0.000331390;0.000255241;0.000779404;-0.000332294
0.000192170;-0.000330828;0.000253434;0.000777279;-0.000331675
0.000190053;-0.000330707;0.000253036;0.000774693;-0.000331604
0.000192353;-0.000328526;0.000254387;0.000776137;-0.000329397
0.000191590;-0.000329473;0.000254577;0.000776537;-0.000330370
0.000192254;-0.000330139;0.000253510;0.000776750;-0.000330986
0.000192844;-0.000329737;0.000253316;0.000776723;-0.000330563
0.000191507;-0.000330804;0.000253184;0.000776354;-0.000331663
0.000191178;-0.000330405;0.000253728;0.000776195;-0.000331289
0.000191387;-0.000330470;0.000253072;0.000775789;-0.000331330
0.000190819;-0.000329863;0.000253917;0.000775499;-0.000330763
0.000190339;-0.000330705;0.000254269;0.000776236;-0.000331628
0.000190582;-0.000333232;0.000254556;0.000779290;-0.000334152
0.000191671;-0.000331763;0.000252503;0.000776772;-0.000332598
0.000190398;-0.000330997;0.000252080;0.000774336;-0.000331858
0.000191831;-0.000328105;0.000253763;0.000774569;-0.000328975
0.000189152;-0.000330978;0.000252637;0.000773679;-0.000331890
0.000192243;-0.000331604;0.000251491;0.000776130;-0.000332396
0.000192406;-0.000330513;0.000252952;0.000776699;-0.000331341
0.000190172;-0.000331582;0.000255073;0.000777776;-0.000332531
0.000190646;-0.000330738;0.000253036;0.000775300;-0.000331618
0.000190107;-0.000329741;0.000252292;0.000773017;-0.000330618
0.000191383;-0.000330660;0.000251925;0.000774797;-0.000331489
0.000191820;-0.000330505;0.000254632;0.000777847;-0.000331395
0.000191857;-0.000328396;0.000253764;0.000774885;-0.000329264
0.000191096;-0.000330898;0.000253607;0.000776483;-0.000331780
0.000191336;-0.000330074;0.000255003;0.000777328;-0.000330989
0.000191426;-0.000330074;0.000253244;0.000775608;-0.000330938
0.000192747;-0.000330509;0.000252537;0.000776600;-0.000331316
0.000193719;-0.000329994;0.000252405;0.000776896;-0.000330772
0.000191330;-0.000330171;0.000254760;0.000777169;-0.000331079
0.000191133;-0.000328809;0.000254334;0.000775181;-0.000329714
0.000189648;-0.000329709;0.000253097;0.000773366;-0.000330621
0.000191134;-0.000329840;0.000254407;0.000776286;-0.000330745
0.000190558;-0.000330768;0.000253579;0.000775802;-0.000331665
0.000191183;-0.000328577;0.000254127;0.000774785;-0.000329475
0.000192287;-0.000330114;0.000254376;0.000777647;-0.000330984
0.000191666;-0.000330942;0.000253501;0.000776972;-0.000331805
0.000191655;-0.000329798;0.000253432;0.000775748;-0.000330661
0.000191923;-0.000329359;0.000255106;0.000777290;-0.000330261
0.000191268;-0.000329390;0.000254732;0.000776301;-0.000330301
0.000192040;-0.000328021;0.000254940;0.000775897;-0.000328917
0.000191743;-0.000330522;0.000252710;0.000775815;-0.000331362
0.000190078;-0.000330133;0.000252901;0.000774006;-0.000331027
0.000192459;-0.000330532;0.000255226;0.000779105;-0.000331420
0.000192483;-0.000330819;0.000253168;0.000777301;-0.000331650
0.000191500;-0.000330199;0.000253539;0.000776108;-0.000331069
0.000190069;-0.000329923;0.000254521;0.000775453;-0.000330863
0.000192199;-0.000329185;0.000253601;0.000775838;-0.000330038
0.000193035;-0.000329292;0.000253330;0.000776479;-0.000330114
0.000191976;-0.000330721;0.000253120;0.000776661;-0.000331565
0.000192698;-0.000330294;0.000253957;0.000777796;-0.000331141
0.000193049;-0.000330413;0.000253979;0.000778278;-0.000331250
0.000193743;-0.000327406;0.000255488;0.000777500;-0.000328269
0.000192732;-0.000331166;0.000253632;0.000778366;-0.000332002
0.000192115;-0.000328354;0.000255144;0.000776512;-0.000329253
0.000190766;-0.000329109;0.000254766;0.000775568;-0.000330036
0.000190952;-0.000327483;0.000254961;0.000774326;-0.000328413
0.000192204;-0.000328685;0.000257079;0.000778918;-0.000329635
0.000192539;-0.000330489;0.000254505;0.000778399;-0.000331355
0.000190844;-0.000330005;0.000255549;0.000777343;-0.000330950
0.000190477;-0.000329640;0.000254206;0.000775242;-0.000330559
0.000190037;-0.000330145;0.000252671;0.000773741;-0.000331033
0.000192844;-0.000330838;0.000253337;0.000777844;-0.000331663
0.000192432;-0.000329696;0.000254591;0.000777591;-0.000330568
0.000191800;-0.000330426;0.000253774;0.000776867;-0.000331293
0.000192079;-0.000331554;0.000251111;0.000775531;-0.000332341
0.000191552;-0.000329822;0.000254135;0.000776394;-0.000330707
0.000191063;-0.000330669;0.000251756;0.000774321;-0.000331502
0.000190551;-0.000330161;0.000253980;0.000775602;-0.000331071
0.000190774;-0.000331593;0.000253517;0.000776772;-0.000332481
0.000189591;-0.000331150;0.000255611;0.000777335;-0.000332133
0.000191817;-0.000329012;0.000255817;0.000777571;-0.000329937
0.000191058;-0.000330286;0.000254551;0.000776805;-0.000331196
0.000192133;-0.000328558;0.000253989;0.000775546;-0.000329424
0.000190722;-0.000331145;0.000254849;0.000777643;-0.000332072
0.000191138;-0.000329842;0.000253802;0.000775670;-0.000330730
0.000192417;-0.000329976;0.000255447;0.000778736;-0.000330872
0.000191780;-0.000328793;0.000253599;0.000775038;-0.000329659
0.000190942;-0.000330675;0.000253804;0.000776313;-0.000331567
0.000192653;-0.000330319;0.000254690;0.000778530;-0.000331187
0.000190433;-0.000329045;0.000254231;0.000774631;-0.000329967
0.000191407;-0.000328130;0.000254144;0.000774573;-0.000329022
0.000192412;-0.000328310;0.000255399;0.000777018;-0.000329207
0.000192725;-0.000330520;0.000254196;0.000778293;-0.000331372
0.000193021;-0.000328214;0.000254153;0.000776234;-0.000329060
0.000191559;-0.000331094;0.000253842;0.000777370;-0.000331969
0.000193226;-0.000328631;0.000255523;0.000778257;-0.000329508
0.000191030;-0.000330654;0.000254035;0.000776615;-0.000331550
0.000192133;-0.000329851;0.000253992;0.000776840;-0.000330715
0.000192059;-0.000329838;0.000253246;0.000775989;-0.000330684
0.000192218;-0.000330907;0.000252348;0.000776289;-0.000331723
0.000190249;-0.000329414;0.000252793;0.000773343;-0.000330301
0.000190955;-0.000331871;0.000252653;0.000776338;-0.000332730
0.000189399;-0.000330434;0.000253022;0.000773771;-0.000331350
0.000190750;-0.000332142;0.000253636;0.000777419;-0.000333033
0.000191356;-0.000330063;0.000253132;0.000775414;-0.000330926
0.000191160;-0.000331609;0.000254270;0.000777936;-0.000332506
0.000191061;-0.000330070;0.000255052;0.000777108;-0.000330995
0.000191554;-0.000330800;0.000252789;0.000775990;-0.000331647
0.000191625;-0.000330494;0.000254084;0.000777084;-0.000331375
0.000189881;-0.000330095;0.000252788;0.000773660;-0.000330991
0.000191819;-0.000331823;0.000253157;0.000777647;-0.000332671
0.000188192;-0.000331205;0.000253195;0.000773548;-0.000332161
0.000190530;-0.000330817;0.000251495;0.000773683;-0.000331658
0.000192338;-0.000332429;0.000254363;0.000779995;-0.000333294
0.000190040;-0.000329470;0.000253560;0.000773984;-0.000330384
0.000192168;-0.000331001;0.000252290;0.000776275;-0.000331817
0.000189946;-0.000332183;0.000252147;0.000775149;-0.000333056
0.000190597;-0.000332674;0.000251979;0.000776100;-0.000333524
0.000191267;-0.000331202;0.000253629;0.000776975;-0.000332079
0.000189209;-0.000332621;0.000254204;0.000776986;-0.000333573
0.000191526;-0.000329251;0.000253346;0.000774988;-0.000330116
0.000190927;-0.000330552;0.000252372;0.000774705;-0.000331406
0.000192114;-0.000330108;0.000250829;0.000773832;-0.000330889
0.000191937;-0.000329954;0.000253669;0.000776421;-0.000330815
0.000190549;-0.000329862;0.000251553;0.000772808;-0.000330706
0.000192298;-0.000330301;0.000252725;0.000776149;-0.000331126
0.000191853;-0.000331198;0.000252740;0.000776628;-0.000332035
0.000192102;-0.000329524;0.000254145;0.000776641;-0.000330394
0.000193098;-0.000327866;0.000254386;0.000776201;-0.000328717
0.000192535;-0.000330510;0.000255361;0.000779295;-0.000331399
0.000191444;-0.000330101;0.000252601;0.000774992;-0.000330947
0.000194070;-0.000331181;0.000254389;0.000780458;-0.000331999
0.000192048;-0.000330156;0.000252510;0.000775541;-0.000330983
0.000191129;-0.000328822;0.000254208;0.000775060;-0.000329723
0.000191854;-0.000330612;0.000253843;0.000777176;-0.000331479
0.000191664;-0.000329824;0.000253831;0.000776193;-0.000330698
0.000191504;-0.000329557;0.000253501;0.000775432;-0.000330427
0.000191752;-0.000329091;0.000253845;0.000775561;-0.000329964
0.000190779;-0.000329056;0.000255396;0.000776175;-0.000330000
0.000193617;-0.000330262;0.000253715;0.000778408;-0.000331076
0.000192878;-0.000330607;0.000253832;0.000778155;-0.000331445
0.000192010;-0.000330155;0.000254177;0.000777215;-0.000331028
0.000191951;-0.000328802;0.000254519;0.000776158;-0.000329688
0.000190103;-0.000329450;0.000255230;0.000775742;-0.000330409
0.000191267;-0.000329863;0.000254248;0.000776274;-0.000330759
0.000191491;-0.000328747;0.000255441;0.000776604;-0.000329672
0.000191483;-0.000331326;0.000253078;0.000776743;-0.000332182
0.000190011;-0.000328850;0.000252705;0.000772458;-0.000329742
0.000193746;-0.000330274;0.000254766;0.000779625;-0.000331113
0.000192054;-0.000330285;0.000253133;0.000776315;-0.000331128
0.000191199;-0.000331190;0.000252478;0.000775715;-0.000332038
0.000192067;-0.000331925;0.000252880;0.000777705;-0.000332758
0.000193132;-0.000329655;0.000252553;0.000776138;-0.000330453
0.000191614;-0.000330240;0.000255675;0.000778454;-0.000331165
0.000193183;-0.000330348;0.000253627;0.000777982;-0.000331172
0.000191687;-0.000329435;0.000253109;0.000775085;-0.000330289
0.000190300;-0.000329234;0.000253785;0.000774232;-0.000330147
0.000192294;-0.000329591;0.000254214;0.000776965;-0.000330457
0.000191651;-0.000330309;0.000252079;0.000774865;-0.000331135
0.000189874;-0.000329926;0.000252891;0.000773591;-0.000330826
0.000191769;-0.000330709;0.000253721;0.000777065;-0.000331575
0.000191296;-0.000331279;0.000254218;0.000777686;-0.000332172
0.000191524;-0.000329536;0.000252253;0.000774148;-0.000330371
0.000189204;-0.000330414;0.000254508;0.000775090;-0.000331378
0.000189658;-0.000330782;0.000252448;0.000773780;-0.000331674
0.000190504;-0.000331574;0.000254198;0.000777191;-0.000332489
0.000191115;-0.000330022;0.000254714;0.000776765;-0.000330936
0.000189558;-0.000329767;0.000254988;0.000775282;-0.000330736
0.000190439;-0.000331797;0.000254289;0.000777444;-0.000332716
0.000190436;-0.000330464;0.000251741;0.000773492;-0.000331315
0.000191816;-0.000331265;0.000251802;0.000775696;-0.000332078
0.000192274;-0.000330881;0.000253643;0.000777647;-0.000331730
0.000191661;-0.000329759;0.000254243;0.000776548;-0.000330644
0.000190575;-0.000329556;0.000252186;0.000773178;-0.000330417
0.000190000;-0.000331753;0.000252084;0.000774708;-0.000332624
0.000190980;-0.000328791;0.000254021;0.000774692;-0.000329691
0.000190258;-0.000331029;0.000252882;0.000775055;-0.000331915
0.000191642;-0.000330008;0.000254044;0.000776574;-0.000330888
0.000191578;-0.000329363;0.000255448;0.000777311;-0.000330285
0.000190916;-0.000328713;0.000254285;0.000774824;-0.000329623
0.000191205;-0.000330690;0.000253363;0.000776131;-0.000331563
0.000191527;-0.000329465;0.000254829;0.000776727;-0.000330371
0.000190924;-0.000331320;0.000253460;0.000776586;-0.000332202
0.000191454;-0.000330600;0.000252249;0.000775139;-0.000331436
0.000189716;-0.000331454;0.000253279;0.000775362;-0.000332367
0.000189133;-0.000330011;0.000253879;0.000773972;-0.000330960
0.000190877;-0.000329633;0.000253227;0.000774617;-0.000330513
0.000192098;-0.000329668;0.000254778;0.000777431;-0.000330555
0.000190951;-0.000330636;0.000252943;0.000775399;-0.000331505
0.000191538;-0.000330310;0.000252335;0.000775019;-0.000331146
0.000193298;-0.000330829;0.000252868;0.000777795;-0.000331629
0.000188537;-0.000330404;0.000253472;0.000773368;-0.000331359
0.000191219;-0.000332068;0.000254421;0.000778607;-0.000332967
0.000192038;-0.000329386;0.000253745;0.000776030;-0.000330247
0.000190017;-0.000330048;0.000253713;0.000774696;-0.000330966
